,Px,Py,Vx,Vy,t,p1,p2,p3,p4
157,-326.6489895488691,133.6782257455514,-3.61509785388561,-5.019640727119819,158,0.4415697908670161,0.4415697908670161,0.0031140164805366715,0.0031140164805366715
158,-330.194871087189,128.5548900158223,-3.5397019662802824,-5.215395591059908,159,0.43977571659712905,0.43977571659712905,0.0030945055200404053,0.0030945055200404053
159,-333.6535512521634,123.35120988658919,-3.454209543077677,-5.172177950329616,160,0.43800194593823555,0.4380019459382355,0.003075237519806968,0.003075237519806968
160,-337.01421092779304,118.20315579622716,-3.3018006039647045,-5.087946945630143,161,0.4362481127062408,0.43624811270624075,0.003056207969838011,0.003056207969838011
161,-340.3477999048986,112.6942600204965,-3.311102086282974,-5.883073334592138,162,0.4345138596485206,0.4345138596485205,0.0030374124710703773,0.0030374124710703773
162,-343.6375166077707,106.88556376567277,-3.2949088471856167,-5.699179802813562,163,0.4327988381714192,0.4327988381714192,0.0030188467319860694,0.0030188467319860694
163,-346.7685010203181,101.09623208859857,-2.9679389974652994,-5.826256660349448,164,0.4311027080776872,0.4311027080776872,0.003000506565345777,0.003000506565345777
164,-349.53124439914114,95.2469685262534,-2.6155260679803214,-5.869705907880752,165,0.4294251373134384,0.4294251373134384,0.0029823878850407403,0.0029823878850407403
165,-352.13288865266185,89.33878172363832,-2.6830350331170703,-5.891542282648094,166,0.4277658017242252,0.4277658017242252,0.0029644867030579726,0.0029644867030579726
166,-354.7112391461288,83.3572291393462,-2.471723354905852,-6.028453802415981,167,0.42612438481985143,0.42612438481985143,0.0029467991265541187,0.0029467991265541187
167,-356.99978625955293,77.24712582850286,-2.3462703156942473,-6.185255722111654,168,0.424500577547559,0.424500577547559,0.0029293213550334266,0.0029293213550334266
168,-359.249657910599,71.16378970480655,-2.175582921111208,-5.94132174128472,169,0.4228940780732422,0.4228940780732422,0.002912049677625548,0.002912049677625548
169,-361.2542032726187,65.14743026082634,-1.9393748470161785,-6.082158366636095,170,0.4213045915703603,0.4213045915703603,0.0028949804704590638,0.0028949804704590638
170,-363.0505575840254,59.107609897832795,-1.7833279150412098,-5.963903077386768,171,0.41973183001623326,0.41973183001623326,0.0028781101941268337,0.0028781101941268337
171,-364.81985126288913,52.81858111718315,-1.711601883277562,-6.574378751139626,172,0.41817551199542136,0.41817551199542136,0.0028614353912394456,0.0028614353912394456
172,-366.46624615171174,46.455784136109045,-1.5216385736416527,-6.106382374691857,173,0.41663536250990246,0.41663536250990246,0.002844952684063213,0.002844952684063213
173,-367.82641316830876,40.33326810180201,-1.2910491364141516,-6.1191748831569495,174,0.4151111127957739,0.4151111127957739,0.002828658772239332,0.002828658772239332
174,-368.9949265839205,33.947666832504055,-1.1301863328330162,-6.638392074144209,175,0.41360250014621913,0.41360250014621913,0.0028125504305809585,0.0028125504305809585
175,-370.0560134458794,27.519000984775523,-0.9506506457307256,-6.204427776110218,176,0.4121092677404896,0.4121092677404896,0.0027966245069451275,0.0027966245069451275
176,-370.82854462643894,21.20381453436002,-0.7133544908314593,-6.395212323665509,177,0.41063116447866527,0.41063116447866527,0.0027808779201765523,0.0027808779201765523
177,-371.3818504598941,14.655590608365388,-0.47702370506982456,-6.67458019660547,178,0.4091679448219667,0.4091679448219667,0.0027653076581204967,0.0027653076581204967
178,-371.6978231525881,8.234584934735077,-0.3066768777476195,-6.141692611382884,179,0.4077193686384022,0.4077193686384022,0.002749910775702023,0.002749910775702023
179,-371.8932907731928,1.91690212789027,-0.114703772154021,-6.466591899355635,180,0.40628520105354266,0.40628520105354266,0.002734684393069046,0.002734684393069046
180,-371.8469899811201,-4.623110539332289,0.0869704891842247,-6.5892195844928425,181,0.4048652123062268,0.4048652123062268,0.002719625693796732,0.002719625693796732
181,-371.6259172562245,-11.333980296087027,0.2839711911771437,-6.804893226695352,182,0.4034591776090071,0.4034591776090071,0.0027047319231508944,0.0027047319231508944
182,-371.1653197920747,-18.138784612559995,0.4643470159947895,-6.78633419386551,183,0.4020668770131558,0.4020668770131558,0.002690000386408131,0.002690000386408131
183,-370.5416495547306,-24.825284227976493,0.6448311945947469,-6.578652358642463,184,0.40068809527805727,0.40068809527805727,0.0026754284472305595,0.0026754284472305595
184,-369.7897191308416,-31.36494627471544,0.857492747530483,-6.50075200561423,185,0.3993226217448226,0.3993226217448226,0.002661013526093086,0.002661013526093086
185,-368.88833907826955,-37.88143632768572,1.0363823304938224,-6.541718095723605,186,0.3979702502139658,0.3979702502139658,0.0026467530987612374,0.0026467530987612374
186,-367.7074503977973,-44.030724798047956,1.2565976809954573,-5.766265627661233,187,0.3966307788269917,0.3966307788269917,0.0026326446948176734,0.0026326446948176734
187,-366.38589763721916,-50.21780265684037,1.380155515761103,-6.585801048091046,188,0.39530400995174925,0.39530400995174925,0.0026186858962355705,0.0026186858962355705
188,-364.8687020534531,-56.60503597575725,1.6025540471075754,-6.175214490610622,189,0.39398975007141135,0.39398975007141135,0.0026048743359971464,0.0026048743359971464
189,-363.1796433966844,-62.58254195073756,1.767782390615861,-5.781573170144142,190,0.392687809676948,0.392687809676948,0.0025912076967556674,0.0025912076967556674
190,-361.3544133119812,-68.57432044033098,1.8968318604337482,-6.166407837645473,191,0.39139800316296497,0.39139800316296497,0.002577683709539352,0.002577683709539352
191,-359.2333220487869,-74.72953721805897,2.2503732520831017,-6.141757618521298,192,0.39012014872678524,0.39012014872678524,0.0025643001524956487,0.0025643001524956487
192,-356.97601875136536,-80.66053128120991,2.2691957137454626,-5.725967088735726,193,0.38885406827065677,0.38885406827065677,0.0025510548496744225,0.0025510548496744225
193,-354.57664481714687,-86.56114765359571,2.567293152934296,-6.085931347536907,194,0.3875995873069727,0.3875995873069727,0.0025379456698486594,0.0025379456698486594
194,-351.98400113640946,-92.43020187038493,2.5908247079034035,-5.63753889069521,195,0.3863565348663974,0.3863565348663974,0.0025249705253713403,0.0025249705253713403
195,-349.2915508595469,-98.20375658473236,2.8075195949697354,-5.89782085892127,196,0.3851247434087942,0.3851247434087942,0.0025121273710671964,0.0025121273710671964
196,-346.39966305352146,-103.80981279316113,2.8983649970353613,-5.327625439036636,197,0.38390404873685524,0.38390404873685524,0.0024994142031581168,0.0024994142031581168
197,-343.390871807025,-109.26060458283227,3.0691817101529972,-5.548316733212931,198,0.3826942899123387,0.3826942899123387,0.002486829058221014,0.002486829058221014
198,-340.24945673943347,-114.81434507533359,3.2353024861836097,-5.54200688782305,199,0.38149530917482183,0.38149530917482183,0.0024743700121770133,0.0024743700121770133
