,Px,Py,Vx,Vy,t,p1,p2,p3,p4
166,-341.6791843543152,317.58533999674387,-4.656828027391492,-0.48285692405467495,167,0.5556218825183199,0.5556218825183199,0.0044494670186495545,0.0044494670186495545
167,-346.3167192733536,314.35782100903754,-4.644176885784859,-0.53538377767116,168,0.5537183006551003,0.5537183006551003,0.004424763755127473,0.004424763755127473
168,-351.0293019250852,311.03942518223596,-4.631434795803763,-0.5863996649333393,169,0.5518335390560574,0.5518335390560574,0.0044003332651531375,0.0044003332651531375
169,-355.6531430446054,307.66553865714167,-4.616970170748705,-0.63772769678882,170,0.5499672933343316,0.5499672933343316,0.0043761710557287435,0.0043761710557287435
170,-360.2173774303431,304.2085056945219,-4.6014770093394475,-0.688195751048311,171,0.548119265872656,0.548119265872656,0.0043522727319907474,0.0043522727319907474
171,-364.8267174954341,300.6731590829488,-4.586242092860085,-0.7416520691878096,172,0.5462891656332897,0.5462891656332897,0.00432863399454521,0.00432863399454521
172,-369.3956571777983,297.063026538733,-4.569969910156436,-0.7923110080000473,173,0.5444767079743585,0.5444767079743585,0.004305250636889491,0.004305250636889491
173,-373.8315697946879,293.3980316732471,-4.551750543455799,-0.8426070054245172,174,0.5426816144723559,0.5426816144723559,0.004282118542917048,0.004282118542917048
174,-378.21726637963855,289.6633504757583,-4.532632675832938,-0.8953066271471671,175,0.5409036127505579,0.5409036127505579,0.004259233684502237,0.004259233684502237
175,-382.61362926213235,285.85841199019603,-4.513009929052666,-0.9454112707265397,176,0.5391424363131291,0.5391424363131291,0.004236592119162136,0.004236592119162136
176,-386.8652585645222,281.97650217326304,-4.491394890864369,-0.9962597386420536,177,0.5373978243846945,0.5373978243846945,0.004214189987792535,0.004214189987792535
177,-391.0732997525788,278.025587097765,-4.4686151456703005,-1.0482291293710817,178,0.5356695217551724,0.5356695217551724,0.004192023512475377,0.004192023512475377
178,-395.18034287269916,274.00926932957145,-4.444591470802209,-1.0971164912406928,179,0.5339572786296642,0.5339572786296642,0.004170088994355009,0.004170088994355009
179,-399.285609801044,269.92691852117696,-4.4200018514164015,-1.147358148692213,180,0.532260850483212,0.532260850483212,0.004148382811580769,0.004148382811580769
180,-403.2740125695518,265.7788470098058,-4.393927377511944,-1.1978984069986691,181,0.5305799979202378,0.5305799979202378,0.0041269014173134725,0.0041269014173134725
181,-407.2176137670451,261.5599042965505,-4.366973780816335,-1.2492384814160027,182,0.5289144865384903,0.5289144865384903,0.004105641337793516,0.004105641337793516
182,-411.0336631069489,257.2770436850976,-4.338610991043394,-1.300135489589658,183,0.5272640867973316,0.5272640867973316,0.004084599170468378,0.004084599170468378
183,-414.7931744894706,252.9342758681242,-4.309408410408455,-1.3496277732536677,184,0.5256285738902008,0.5256285738902008,0.0040637715821773964,0.0040637715821773964
184,-418.548911217503,248.53340481621143,-4.279624942661297,-1.398376729536931,185,0.5240077276211017,0.5240077276211017,0.0040431553073918035,0.0040431553073918035
185,-422.27585091024065,244.07619878539504,-4.249249262098779,-1.44697193448954,186,0.5224013322849668,0.5224013322849668,0.0040227471465080385,0.0040227471465080385
186,-425.8364118006746,239.56630259411781,-4.217048519845514,-1.4913853799068428,187,0.5208091765517545,0.5208091765517545,0.004002543964192495,0.004002543964192495
